Title,Handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Diamond Shape (product.metafields.custom.diamond_shape),Diamond Colour (product.metafields.custom.diamond_colour),Diamond Clarity (product.metafields.custom.diamond_clarity),Total Carat Weight (product.metafields.custom.total_carat_weight),Setting Style (product.metafields.custom.setting_style),Made In (product.metafields.custom.made_in)
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternating Marquise & Round Diamond Inside-Out Hoop Earrings,alternating-marquise-round-diamond-inside-out-hoop-earrings,"The Alternating Marquise & Round Diamond Inside-Out Hoop Earrings showcase an elegant sequence of marquise-cut and round brilliant diamonds, creating a refined rhythm of sparkle around the entire hoop. Featuring an approx. total diamond weight of 0.65 carats, the inside-out design maximises brilliance from every angle while offering timeless sophistication for both everyday wear and special occasions.<!-- split --><p>The Alternating Marquise & Round Diamond Inside-Out Hoop Earrings feature an elegant alternating sequence of marquise-cut and round brilliant diamonds, creating a refined interplay of shape, texture and light. With an approx. total diamond weight of 0.65 carats, the inside-out setting ensures exceptional brilliance from every angle, while the distinctive marquise silhouettes add graceful elongation and contemporary elegance.</p><p>Finished with a secure hinged closure, these sophisticated hoops transition effortlessly from everyday luxury to evening occasions, offering a timeless statement with a modern edge.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Inside-Out Hoops, Diamond Hoop Earrings, Marquise Diamond, Round Brilliant Diamond, Diamond Hoops, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0010-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Alternating Marquise & Round Diamond Inside-Out Hoop Earrings | Arlena,Discover Arlena's Alternating Marquise & Round Diamond Inside-Out Hoop Earrings featuring approx. 0.65 carats of marquise and round brilliant diamonds for exceptional sparkle.,,,,,,,,New,FALSE,,,,,,"Marquise, Round Brilliant",,,Approx. 0.65 ct,"Inside-Out, Shared Prong",Australia
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alternating-marquise-round-diamond-inside-out-hoop-earrings,,,,,,,,EAR0010-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bezel Halo Diamond Inside-Out Hoop Earrings,bezel-halo-diamond-inside-out-hoop-earrings,"The Bezel Halo Diamond Inside-Out Hoop Earrings feature a continuous row of round brilliant diamonds, each framed by a delicate milgrain-inspired bezel halo that enhances brilliance while adding vintage-inspired elegance. Featuring an approx. total diamond weight of 0.36 carats, the inside-out design delivers sparkle from every angle, making these hoops a timeless choice for everyday luxury and special occasions.<!-- split --><p>The Bezel Halo Diamond Inside-Out Hoop Earrings showcase a continuous row of round brilliant diamonds, each framed by a finely detailed milgrain-inspired bezel halo that enhances brilliance while adding subtle vintage character. Featuring an approx. total diamond weight of 0.36 carats, the inside-out setting creates exceptional sparkle from every angle, while the refined hoop silhouette offers effortless elegance and everyday comfort.</p><p>Finished with a secure hinged closure, these versatile hoops transition seamlessly from daily wear to evening occasions, combining timeless sophistication with modern craftsmanship.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Diamond Hoop Earrings, Inside-Out Hoops, Bezel Set Diamonds, Milgrain Earrings, Round Brilliant Diamonds, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0011-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Bezel Halo Diamond Inside-Out Hoop Earrings | Arlena,Discover Arlena's Bezel Halo Diamond Inside-Out Hoop Earrings featuring approx. 0.36 carats of round brilliant diamonds with vintage-inspired milgrain halo detailing.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 0.36 ct,"Milgrain Bezel Halo, Inside-Out",Australia
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bezel-halo-diamond-inside-out-hoop-earrings,,,,,,,,EAR0011-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Row Marquise Diamond Hoop Earrings,double-row-marquise-diamond-hoop-earrings,"The Double Row Marquise Diamond Hoop Earrings feature two perfectly aligned rows of marquise-cut diamonds that create a striking elongated silhouette with exceptional brilliance. Featuring an approx. total diamond weight of 1.60 carats, these elegant hoops maximise light reflection while offering a sophisticated statement that transitions effortlessly from everyday luxury to special occasions.<!-- split --><p>The Double Row Marquise Diamond Hoop Earrings showcase two beautifully aligned rows of marquise-cut diamonds, creating a graceful elongated silhouette with exceptional brilliance and refined symmetry. Featuring an approx. total diamond weight of 1.60 carats, the carefully arranged marquise diamonds maximise light reflection while adding elegant movement and dimension.</p><p>Finished with a secure hinged closure and smooth inner profile for comfortable all-day wear, these sophisticated hoops balance contemporary style with timeless elegance, making them a standout addition to any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Marquise Diamond Hoops, Diamond Hoop Earrings, Marquise Cut Diamonds, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0012-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Double Row Marquise Diamond Hoop Earrings | Arlena,Discover Arlena's Double Row Marquise Diamond Hoop Earrings featuring approx. 1.60 carats of marquise-cut diamonds in a striking double-row design.,,,,,,,,New,FALSE,,,,,,Marquise,,,Approx. 1.60 ct,"Shared Prong, Double Row",Australia
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-marquise-diamond-hoop-earrings,,,,,,,,EAR0012-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inset Diamond Huggie Earrings,inset-diamond-huggie-earrings,"The Inset Diamond Huggie Earrings embody understated luxury with a sleek architectural silhouette and a refined channel of round brilliant diamonds set seamlessly into polished precious metal. Featuring 16 round brilliant diamonds with an approx. total diamond weight of 0.14 carats, these elegant huggies deliver subtle sparkle and exceptional everyday versatility..<!-- split --><p>The Inset Diamond Huggie Earrings are designed for those who appreciate clean lines and timeless sophistication. A precisely recessed row of 16 round brilliant diamonds, with an approx. total diamond weight of 0.14 carats, is seamlessly integrated into the polished metal, creating a refined channel of brilliance while maintaining a smooth contemporary profile.</p><p>The minimalist design highlights the natural sparkle of each diamond without overwhelming the silhouette, making these earrings ideal for everyday wear. Finished with a secure hinged huggie closure for lasting comfort, they transition effortlessly from casual styling to evening elegance, becoming an essential staple in any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Huggie Earrings, Diamond Huggies, Channel Set Earrings, Round Brilliant Diamonds, Minimalist Jewellery, Luxury Jewellery, Fine Jewellery, Everyday Earrings, Arlena",TRUE,active,EAR0013-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Inset Diamond Huggie Earrings | Arlena,Discover Arlena's Inset Diamond Huggie Earrings featuring 16 round brilliant diamonds with approximately 0.14 carats total weight in a sleek channel-set design.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 0.14 ct,Channel Setting,Australia
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
